PV,Value
DIAG_MTCA14:PICO8_CH2:RNG0_EEOFST_RD,6.282568687510093e-09
DIAG_MTCA14:PICO8_CH2:RNG1_EEGAIN_RD,5.882667183237933e-12
DIAG_MTCA14:PICO8_CH2:RNG1_EEOFST_RD,1.9268618645096325e-10
DIAG_MTCA14:PICO8_CH3:RNG0_EEGAIN_RD,2.23424279077733e-10
DIAG_MTCA14:PICO8_CH3:RNG0_EEOFST_RD,-4.560352806493029e-08
DIAG_MTCA14:PICO8_CH3:RNG1_EEGAIN_RD,5.882014493530097e-12
DIAG_MTCA14:PICO8_CH3:RNG1_EEOFST_RD,-1.1527527821186823e-09
DIAG_MTCA14:PICO8_CH4:RNG0_EEGAIN_RD,2.2341246908030854e-10
DIAG_MTCA14:PICO8_CH4:RNG0_EEOFST_RD,-4.794393326790214e-09
DIAG_MTCA14:PICO8_CH4:RNG1_EEGAIN_RD,5.880918581974148e-12
DIAG_MTCA14:PICO8_CH4:RNG1_EEOFST_RD,-1.2389912706911588e-10
DIAG_MTCA14:PICO8_CH5:RNG0_EEGAIN_RD,2.234092078001737e-10
DIAG_MTCA14:PICO8_CH5:RNG0_EEOFST_RD,-2.5081549281935622e-08
DIAG_MTCA14:PICO8_CH5:RNG1_EEGAIN_RD,5.884741045153463e-12
DIAG_MTCA14:PICO8_CH5:RNG1_EEOFST_RD,-6.369236249526011e-10
DIAG_MTCA14:PICO8_CH6:RNG0_EEGAIN_RD,2.234503970743873e-10
DIAG_MTCA14:PICO8_CH6:RNG0_EEOFST_RD,-2.0062250527530523e-08
DIAG_MTCA14:PICO8_CH6:RNG1_EEGAIN_RD,5.880315765566246e-12
DIAG_MTCA14:PICO8_CH6:RNG1_EEOFST_RD,-5.015211024250732e-10
DIAG_MTCA14:PICO8_CH7:RNG0_EEGAIN_RD,2.234752521923511e-10
DIAG_MTCA14:PICO8_CH7:RNG0_EEOFST_RD,1.532857041297575e-08
DIAG_MTCA14:PICO8_CH7:RNG1_EEGAIN_RD,5.882864508033325e-12
DIAG_MTCA14:PICO8_CH7:RNG1_EEOFST_RD,4.328027380928745e-10
DIAG_MTCA15:PICO3_CH0:RNG0_EEGAIN_RD,2.234832457981284e-10
DIAG_MTCA15:PICO3_CH0:RNG0_EEOFST_RD,4.912928286415763e-09
DIAG_MTCA15:PICO3_CH0:RNG1_EEGAIN_RD,5.887059503079106e-12
DIAG_MTCA15:PICO3_CH0:RNG1_EEOFST_RD,1.3265970266740368e-10
DIAG_MTCA15:PICO3_CH1:RNG0_EEGAIN_RD,2.234461365935303e-10
DIAG_MTCA15:PICO3_CH1:RNG0_EEOFST_RD,-5.377275846818463e-10
DIAG_MTCA15:PICO3_CH1:RNG1_EEGAIN_RD,5.886671792382225e-12
DIAG_MTCA15:PICO3_CH1:RNG1_EEOFST_RD,-3.1695605341719446e-12
DIAG_MTCA15:PICO3_CH2:RNG0_EEGAIN_RD,2.2345598982287385e-10
DIAG_MTCA15:PICO3_CH2:RNG0_EEOFST_RD,6.593249946007518e-09
DIAG_MTCA15:PICO3_CH2:RNG1_EEGAIN_RD,5.885428863011688e-12
DIAG_MTCA15:PICO3_CH2:RNG1_EEOFST_RD,1.951499933872114e-10
DIAG_MTCA15:PICO3_CH3:RNG0_EEGAIN_RD,2.234198659412101e-10
DIAG_MTCA15:PICO3_CH3:RNG0_EEOFST_RD,-2.3803668369737352e-08
DIAG_MTCA15:PICO3_CH3:RNG1_EEGAIN_RD,5.888996755520903e-12
DIAG_MTCA15:PICO3_CH3:RNG1_EEOFST_RD,-6.108752392819383e-10
DIAG_MTCA15:PICO3_CH4:RNG0_EEGAIN_RD,2.2340995720071533e-10
DIAG_MTCA15:PICO3_CH4:RNG0_EEOFST_RD,-2.7495614673966884e-08
DIAG_MTCA15:PICO3_CH4:RNG1_EEGAIN_RD,5.887304532770088e-12
DIAG_MTCA15:PICO3_CH4:RNG1_EEOFST_RD,-7.31091798211736e-10
DIAG_MTCA15:PICO3_CH5:RNG0_EEGAIN_RD,2.2337322269638804e-10
DIAG_MTCA15:PICO3_CH5:RNG0_EEOFST_RD,-2.21815650292001e-08
DIAG_MTCA15:PICO3_CH5:RNG1_EEGAIN_RD,5.884748417728236e-12
DIAG_MTCA15:PICO3_CH5:RNG1_EEOFST_RD,-5.753455489809767e-10
DIAG_MTCA15:PICO3_CH6:RNG0_EEGAIN_RD,2.233779272664549e-10
DIAG_MTCA15:PICO3_CH6:RNG0_EEOFST_RD,-7.822210434937915e-09
DIAG_MTCA15:PICO3_CH6:RNG1_EEGAIN_RD,5.8847874490064456e-12
DIAG_MTCA15:PICO3_CH6:RNG1_EEOFST_RD,-1.8448007010896106e-10
DIAG_MTCA15:PICO3_CH7:RNG0_EEGAIN_RD,2.2339130545390162e-10
DIAG_MTCA15:PICO3_CH7:RNG0_EEOFST_RD,-2.904158691308112e-08
DIAG_MTCA15:PICO3_CH7:RNG1_EEGAIN_RD,5.884140830830775e-12
DIAG_MTCA15:PICO3_CH7:RNG1_EEOFST_RD,-7.460608242304545e-10
DIAG_MTCA15:PICO4_CH0:RNG0_EEGAIN_RD,2.233908891202674e-10
DIAG_MTCA15:PICO4_CH0:RNG0_EEOFST_RD,-2.1968503460811917e-08
DIAG_MTCA15:PICO4_CH0:RNG1_EEGAIN_RD,5.889492019073295e-12
DIAG_MTCA15:PICO4_CH0:RNG1_EEOFST_RD,-5.77136338719697e-10
DIAG_MTCA15:PICO4_CH1:RNG0_EEGAIN_RD,2.2343663030888194e-10
DIAG_MTCA15:PICO4_CH1:RNG0_EEOFST_RD,-5.395439472977159e-08
DIAG_MTCA15:PICO4_CH1:RNG1_EEGAIN_RD,5.893254634292688e-12
DIAG_MTCA15:PICO4_CH1:RNG1_EEOFST_RD,-1.4197357733891636e-09
DIAG_MTCA15:PICO4_CH2:RNG0_EEGAIN_RD,2.233955243013952e-10
DIAG_MTCA15:PICO4_CH2:RNG0_EEOFST_RD,-3.7197921187726024e-08
DIAG_MTCA15:PICO4_CH2:RNG1_EEGAIN_RD,5.885774940345145e-12
DIAG_MTCA15:PICO4_CH2:RNG1_EEOFST_RD,-9.752281204811197e-10
DIAG_MTCA15:PICO4_CH3:RNG0_EEGAIN_RD,2.2342724892432386e-10
DIAG_MTCA15:PICO4_CH3:RNG0_EEOFST_RD,-1.7298122045872333e-08
DIAG_MTCA15:PICO4_CH3:RNG1_EEGAIN_RD,5.889667226144368e-12
DIAG_MTCA15:PICO4_CH3:RNG1_EEOFST_RD,-4.543113385491182e-10
DIAG_MTCA15:PICO4_CH4:RNG0_EEGAIN_RD,2.234136486922722e-10
DIAG_MTCA15:PICO4_CH4:RNG0_EEOFST_RD,-6.082883502456227e-11
DIAG_MTCA15:PICO4_CH4:RNG1_EEGAIN_RD,5.8915190434549736e-12
DIAG_MTCA15:PICO4_CH4:RNG1_EEOFST_RD,3.5698481930940273e-12
DIAG_MTCA15:PICO4_CH5:RNG0_EEGAIN_RD,2.2339455285624865e-10
DIAG_MTCA15:PICO4_CH5:RNG0_EEOFST_RD,-1.594380272251783e-08
DIAG_MTCA15:PICO4_CH5:RNG1_EEGAIN_RD,5.885457485949042e-12
DIAG_MTCA15:PICO4_CH5:RNG1_EEOFST_RD,-4.142041154509002e-10
DIAG_MTCA15:PICO4_CH6:RNG0_EEGAIN_RD,2.2338907113006456e-10
DIAG_MTCA15:PICO4_CH6:RNG0_EEOFST_RD,-2.445044833265797e-09
DIAG_MTCA15:PICO4_CH6:RNG1_EEGAIN_RD,5.890732780039487e-12
DIAG_MTCA15:PICO4_CH6:RNG1_EEOFST_RD,-5.57891267904953e-11
DIAG_MTCA15:PICO4_CH7:RNG0_EEGAIN_RD,2.2339877170374223e-10
DIAG_MTCA15:PICO4_CH7:RNG0_EEOFST_RD,8.477893942426817e-09
DIAG_MTCA15:PICO4_CH7:RNG1_EEGAIN_RD,5.885400673755203e-12
DIAG_MTCA15:PICO4_CH7:RNG1_EEOFST_RD,2.3431728779499394e-10
DIAG_MTCA15:PICO5_CH0:RNG0_EEGAIN_RD,2.233474100110655e-10
DIAG_MTCA15:PICO5_CH0:RNG0_EEOFST_RD,-1.2612231259367945e-08
DIAG_MTCA15:PICO5_CH0:RNG1_EEGAIN_RD,5.878165142136904e-12
DIAG_MTCA15:PICO5_CH0:RNG1_EEOFST_RD,-3.4361577472274973e-10
DIAG_MTCA15:PICO5_CH1:RNG0_EEGAIN_RD,2.2340082561633778e-10
DIAG_MTCA15:PICO5_CH1:RNG0_EEOFST_RD,-1.2903710100431454e-08
DIAG_MTCA15:PICO5_CH1:RNG1_EEGAIN_RD,5.87997359136061e-12
DIAG_MTCA15:PICO5_CH1:RNG1_EEOFST_RD,-3.312229102103714e-10
DIAG_MTCA15:PICO5_CH2:RNG0_EEGAIN_RD,2.2339494143430727e-10
DIAG_MTCA15:PICO5_CH2:RNG0_EEOFST_RD,-3.2933977767157785e-09
DIAG_MTCA15:PICO5_CH2:RNG1_EEGAIN_RD,5.883345026436171e-12
DIAG_MTCA15:PICO5_CH2:RNG1_EEOFST_RD,-7.146558345105802e-11
DIAG_MTCA15:PICO5_CH3:RNG0_EEGAIN_RD,2.2337992566789922e-10
DIAG_MTCA15:PICO5_CH3:RNG0_EEOFST_RD,2.056536052563729e-09
DIAG_MTCA15:PICO5_CH3:RNG1_EEGAIN_RD,5.880256351287194e-12
DIAG_MTCA15:PICO5_CH3:RNG1_EEOFST_RD,4.036049272571063e-11
DIAG_MTCA15:PICO5_CH4:RNG0_EEGAIN_RD,2.2342935834807065e-10
DIAG_MTCA15:PICO5_CH4:RNG0_EEOFST_RD,2.003279142570591e-08
DIAG_MTCA15:PICO5_CH4:RNG1_EEGAIN_RD,5.881296751691911e-12
DIAG_MTCA15:PICO5_CH4:RNG1_EEOFST_RD,5.189578211606261e-10
DIAG_MTCA15:PICO5_CH5:RNG0_EEGAIN_RD,2.2341892225163917e-10
DIAG_MTCA15:PICO5_CH5:RNG0_EEOFST_RD,-2.49879654745655e-08
DIAG_MTCA15:PICO5_CH5:RNG1_EEGAIN_RD,5.8799354274441384e-12
DIAG_MTCA15:PICO5_CH5:RNG1_EEOFST_RD,-6.45258735332277e-10
DIAG_MTCA15:PICO5_CH6:RNG0_EEGAIN_RD,2.234269436129921e-10
DIAG_MTCA15:PICO5_CH6:RNG0_EEOFST_RD,-1.6911739564307027e-08
DIAG_MTCA15:PICO5_CH6:RNG1_EEGAIN_RD,5.881693136006172e-12
DIAG_MTCA15:PICO5_CH6:RNG1_EEOFST_RD,-4.312195045486078e-10
DIAG_MTCA15:PICO5_CH7:RNG0_EEGAIN_RD,2.2339208261001886e-10
DIAG_MTCA15:PICO5_CH7:RNG0_EEOFST_RD,-2.4083881555725384e-08
DIAG_MTCA15:PICO5_CH7:RNG1_EEGAIN_RD,5.881071237640034e-12
DIAG_MTCA15:PICO5_CH7:RNG1_EEOFST_RD,-6.09133188333999e-10
DIAG_MTCA15:PICO6_CH0:RNG0_EEGAIN_RD,2.2340965188938355e-10
DIAG_MTCA15:PICO6_CH0:RNG0_EEOFST_RD,-2.907306928534581e-08
DIAG_MTCA15:PICO6_CH0:RNG1_EEGAIN_RD,5.8845632359971756e-12
DIAG_MTCA15:PICO6_CH0:RNG1_EEOFST_RD,-7.457862105653135e-10
DIAG_MTCA15:PICO6_CH1:RNG0_EEGAIN_RD,2.2339256833259213e-10
DIAG_MTCA15:PICO6_CH1:RNG0_EEOFST_RD,-2.115769426325187e-08
DIAG_MTCA15:PICO6_CH1:RNG1_EEGAIN_RD,5.8871072079746956e-12
DIAG_MTCA15:PICO6_CH1:RNG1_EEOFST_RD,-4.849469159573516e-10
DIAG_MTCA15:PICO6_CH2:RNG0_EEGAIN_RD,2.2338743355110324e-10
DIAG_MTCA15:PICO6_CH2:RNG0_EEOFST_RD,-1.2427129547631921e-08
DIAG_MTCA15:PICO6_CH2:RNG1_EEGAIN_RD,5.885627922530556e-12
DIAG_MTCA15:PICO6_CH2:RNG1_EEOFST_RD,-2.687031153136843e-10
DIAG_MTCA15:PICO6_CH3:RNG0_EEGAIN_RD,2.2343323025086903e-10
DIAG_MTCA15:PICO6_CH3:RNG0_EEOFST_RD,-1.7898594606435836e-08
DIAG_MTCA15:PICO6_CH3:RNG1_EEGAIN_RD,5.887848802260676e-12
DIAG_MTCA15:PICO6_CH3:RNG1_EEOFST_RD,-4.1321257526760746e-10
DIAG_MTCA15:PICO6_CH4:RNG0_EEGAIN_RD,2.2342808159159233e-10
DIAG_MTCA15:PICO6_CH4:RNG0_EEOFST_RD,-1.908095015323852e-08
DIAG_MTCA15:PICO6_CH4:RNG1_EEGAIN_RD,5.886758094875155e-12
DIAG_MTCA15:PICO6_CH4:RNG1_EEOFST_RD,-4.938735531645477e-10
DIAG_MTCA15:PICO6_CH5:RNG0_EEGAIN_RD,2.2344699701637438e-10
DIAG_MTCA15:PICO6_CH5:RNG0_EEOFST_RD,-1.2565791962515505e-08
DIAG_MTCA15:PICO6_CH5:RNG1_EEGAIN_RD,5.886909449498434e-12
DIAG_MTCA15:PICO6_CH5:RNG1_EEOFST_RD,-3.1853619741895045e-10
DIAG_MTCA15:PICO6_CH6:RNG0_EEGAIN_RD,2.2347786121645896e-10
DIAG_MTCA15:PICO6_CH6:RNG0_EEOFST_RD,-5.915722578464511e-09
DIAG_MTCA15:PICO6_CH6:RNG1_EEGAIN_RD,5.886769804258618e-12
DIAG_MTCA15:PICO6_CH6:RNG1_EEOFST_RD,-1.3780764029913684e-10
DIAG_MTCA15:PICO6_CH7:RNG0_EEGAIN_RD,2.2347876327266647e-10
DIAG_MTCA15:PICO6_CH7:RNG0_EEOFST_RD,-2.4670377740676486e-08
DIAG_MTCA15:PICO6_CH7:RNG1_EEGAIN_RD,5.886034715185673e-12
DIAG_MTCA15:PICO6_CH7:RNG1_EEOFST_RD,-6.649466532948622e-10
DIAG_MTCA15:PICO7_CH0:RNG0_EEGAIN_RD,2.2343941974423132e-10
DIAG_MTCA15:PICO7_CH0:RNG0_EEOFST_RD,-1.1150778078672374e-08
DIAG_MTCA15:PICO7_CH0:RNG1_EEGAIN_RD,5.884808265688157e-12
DIAG_MTCA15:PICO7_CH0:RNG1_EEOFST_RD,-2.603627591302171e-10
DIAG_MTCA15:PICO7_CH1:RNG0_EEGAIN_RD,2.2346006989248934e-10
DIAG_MTCA15:PICO7_CH1:RNG0_EEOFST_RD,4.119908858513099e-09
DIAG_MTCA15:PICO7_CH1:RNG1_EEGAIN_RD,5.883282142710167e-12
DIAG_MTCA15:PICO7_CH1:RNG1_EEOFST_RD,1.4633794176432957e-10
DIAG_MTCA15:PICO7_CH2:RNG0_EEGAIN_RD,2.2343751848730165e-10
DIAG_MTCA15:PICO7_CH2:RNG0_EEOFST_RD,-1.8620042396833014e-08
DIAG_MTCA15:PICO7_CH2:RNG1_EEGAIN_RD,5.8824004695035015e-12
DIAG_MTCA15:PICO7_CH2:RNG1_EEOFST_RD,-4.376441986586599e-10
DIAG_MTCA15:PICO7_CH3:RNG0_EEGAIN_RD,2.2342033778599557e-10
DIAG_MTCA15:PICO7_CH3:RNG0_EEOFST_RD,6.279206488102318e-09
DIAG_MTCA15:PICO7_CH3:RNG1_EEGAIN_RD,5.8821745217707555e-12
DIAG_MTCA15:PICO7_CH3:RNG1_EEOFST_RD,2.0052562388350736e-10
DIAG_MTCA15:PICO7_CH4:RNG0_EEGAIN_RD,2.234692431102303e-10
DIAG_MTCA15:PICO7_CH4:RNG0_EEOFST_RD,1.183938724835798e-08
DIAG_MTCA15:PICO7_CH4:RNG1_EEGAIN_RD,5.885381591796968e-12
DIAG_MTCA15:PICO7_CH4:RNG1_EEOFST_RD,3.299941153667163e-10
DIAG_MTCA15:PICO7_CH5:RNG0_EEGAIN_RD,2.2343023264870254e-10
DIAG_MTCA15:PICO7_CH5:RNG0_EEOFST_RD,-1.2327264542477678e-08
DIAG_MTCA15:PICO7_CH5:RNG1_EEGAIN_RD,5.8833779861822144e-12
DIAG_MTCA15:PICO7_CH5:RNG1_EEOFST_RD,-2.994668957256863e-10
DIAG_MTCA15:PICO7_CH6:RNG0_EEGAIN_RD,2.234795265509959e-10
DIAG_MTCA15:PICO7_CH6:RNG0_EEOFST_RD,1.2152105988150197e-08
DIAG_MTCA15:PICO7_CH6:RNG1_EEGAIN_RD,5.885109240211239e-12
DIAG_MTCA15:PICO7_CH6:RNG1_EEOFST_RD,3.5702535372550415e-10
DIAG_MTCA15:PICO7_CH7:RNG0_EEGAIN_RD,2.2344057160061936e-10
DIAG_MTCA15:PICO7_CH7:RNG0_EEOFST_RD,-1.1280167022675869e-08
DIAG_MTCA15:PICO7_CH7:RNG1_EEGAIN_RD,5.883063567552194e-12
DIAG_MTCA15:PICO7_CH7:RNG1_EEOFST_RD,-2.484008831959983e-10
DIAG_MTCA15:PICO8_CH0:RNG0_EEGAIN_RD,2.2343267513935672e-10
DIAG_MTCA15:PICO8_CH0:RNG0_EEOFST_RD,3.861647002167956e-09
DIAG_MTCA15:PICO8_CH0:RNG1_EEGAIN_RD,5.881265526669344e-12
DIAG_MTCA15:PICO8_CH0:RNG1_EEOFST_RD,1.1980949565781884e-10
DIAG_MTCA15:PICO8_CH1:RNG0_EEGAIN_RD,2.2343588090834032e-10
DIAG_MTCA15:PICO8_CH1:RNG0_EEOFST_RD,1.4281253513104275e-08
DIAG_MTCA15:PICO8_CH1:RNG1_EEGAIN_RD,5.883528907124624e-12
DIAG_MTCA15:PICO8_CH1:RNG1_EEOFST_RD,4.0157266401052993e-10
DIAG_MTCA15:PICO8_CH2:RNG0_EEGAIN_RD,2.234424173463978e-10
DIAG_MTCA15:PICO8_CH2:RNG0_EEOFST_RD,3.3160196810655407e-09
DIAG_MTCA15:PICO8_CH2:RNG1_EEGAIN_RD,5.885116179105143e-12
DIAG_MTCA15:PICO8_CH2:RNG1_EEOFST_RD,1.1034551744559806e-10
DIAG_MTCA15:PICO8_CH3:RNG0_EEGAIN_RD,2.234608748041822e-10
DIAG_MTCA15:PICO8_CH3:RNG0_EEOFST_RD,-1.1193340476722824e-08
DIAG_MTCA15:PICO8_CH3:RNG1_EEGAIN_RD,5.884594461019743e-12
DIAG_MTCA15:PICO8_CH3:RNG1_EEOFST_RD,-2.6736596270282575e-10
DIAG_MTCA15:PICO8_CH4:RNG0_EEGAIN_RD,2.235111262738343e-10
DIAG_MTCA15:PICO8_CH4:RNG0_EEOFST_RD,1.230504809157651e-09
DIAG_MTCA15:PICO8_CH4:RNG1_EEGAIN_RD,5.882884457353299e-12
DIAG_MTCA15:PICO8_CH4:RNG1_EEOFST_RD,5.3953050360711075e-11
DIAG_MTCA15:PICO8_CH5:RNG0_EEGAIN_RD,2.2349370965013549e-10
DIAG_MTCA15:PICO8_CH5:RNG0_EEOFST_RD,5.3440096792201075e-09
DIAG_MTCA15:PICO8_CH5:RNG1_EEGAIN_RD,5.885082785678231e-12
DIAG_MTCA15:PICO8_CH5:RNG1_EEOFST_RD,1.5959361610029532e-10
DIAG_MTCA15:PICO8_CH6:RNG0_EEGAIN_RD,2.2349261330489867e-10
DIAG_MTCA15:PICO8_CH6:RNG0_EEOFST_RD,-8.874943446812722e-09
DIAG_MTCA15:PICO8_CH6:RNG1_EEGAIN_RD,5.885269702132767e-12
DIAG_MTCA15:PICO8_CH6:RNG1_EEOFST_RD,-2.089598494237066e-10
DIAG_MTCA15:PICO8_CH7:RNG0_EEGAIN_RD,2.2342568073430158e-10
DIAG_MTCA15:PICO8_CH7:RNG0_EEOFST_RD,-8.093199888037361e-09
DIAG_MTCA15:PICO8_CH7:RNG1_EEGAIN_RD,5.883753553814763e-12
DIAG_MTCA15:PICO8_CH7:RNG1_EEOFST_RD,-1.8313411898063237e-10
DIAG_MTCA16:PICO7_CH0:RNG0_EEGAIN_RD,2.234273044354751e-10
DIAG_MTCA16:PICO7_CH0:RNG0_EEOFST_RD,-7.214747022032952e-09
DIAG_MTCA16:PICO7_CH0:RNG1_EEGAIN_RD,5.8939905907273715e-12
DIAG_MTCA16:PICO7_CH0:RNG1_EEOFST_RD,-1.8918248911869995e-10
DIAG_MTCA16:PICO7_CH1:RNG0_EEGAIN_RD,2.2345986172567223e-10
DIAG_MTCA16:PICO7_CH1:RNG0_EEOFST_RD,-2.875459315099249e-10
DIAG_MTCA16:PICO7_CH1:RNG1_EEGAIN_RD,5.8916756022486805e-12
DIAG_MTCA16:PICO7_CH1:RNG1_EEOFST_RD,-3.5951005627338217e-13
DIAG_MTCA16:PICO7_CH2:RNG0_EEGAIN_RD,2.2339062544229904e-10
DIAG_MTCA16:PICO7_CH2:RNG0_EEOFST_RD,-8.17749512549426e-09
DIAG_MTCA16:PICO7_CH2:RNG1_EEGAIN_RD,5.890807373148954e-12
DIAG_MTCA16:PICO7_CH2:RNG1_EEOFST_RD,-2.0729074012848514e-10
DIAG_MTCA16:PICO7_CH3:RNG0_EEGAIN_RD,2.2341391237024055e-10
DIAG_MTCA16:PICO7_CH3:RNG0_EEOFST_RD,-3.86670029328684e-09
DIAG_MTCA16:PICO7_CH3:RNG1_EEGAIN_RD,5.89237859893732e-12
DIAG_MTCA16:PICO7_CH3:RNG1_EEOFST_RD,-9.295262476394228e-11
DIAG_MTCA16:PICO7_CH4:RNG0_EEGAIN_RD,2.234033513737188e-10
DIAG_MTCA16:PICO7_CH4:RNG0_EEOFST_RD,-1.9710524767901916e-08
DIAG_MTCA16:PICO7_CH4:RNG1_EEGAIN_RD,5.892233315846207e-12
DIAG_MTCA16:PICO7_CH4:RNG1_EEOFST_RD,-5.22685394965805e-10
DIAG_MTCA16:PICO7_CH5:RNG0_EEGAIN_RD,2.2341964389660518e-10
DIAG_MTCA16:PICO7_CH5:RNG0_EEOFST_RD,-2.608762983413726e-08
DIAG_MTCA16:PICO7_CH5:RNG1_EEGAIN_RD,5.891252763401411e-12
DIAG_MTCA16:PICO7_CH5:RNG1_EEOFST_RD,-6.854493639352199e-10
DIAG_MTCA16:PICO7_CH6:RNG0_EEGAIN_RD,2.2342630523475293e-10
DIAG_MTCA16:PICO7_CH6:RNG0_EEOFST_RD,-3.541914761484577e-09
DIAG_MTCA16:PICO7_CH6:RNG1_EEGAIN_RD,5.891987852474356e-12
DIAG_MTCA16:PICO7_CH6:RNG1_EEOFST_RD,-8.71108046807123e-11
DIAG_MTCA16:PICO7_CH7:RNG0_EEGAIN_RD,2.2341732630604128e-10
DIAG_MTCA16:PICO7_CH7:RNG0_EEOFST_RD,3.864784492435547e-09
DIAG_MTCA16:PICO7_CH7:RNG1_EEGAIN_RD,5.892223774867089e-12
DIAG_MTCA16:PICO7_CH7:RNG1_EEOFST_RD,1.1230248675442311e-10
DIAG_MTCA17:PICO10_CH0:RNG0_EEGAIN_RD,2.2340436445222878e-10
DIAG_MTCA17:PICO10_CH0:RNG0_EEOFST_RD,-2.406336463423031e-08
DIAG_MTCA17:PICO10_CH0:RNG1_EEGAIN_RD,5.8901022080559695e-12
DIAG_MTCA17:PICO10_CH0:RNG1_EEOFST_RD,-6.235364446993685e-10
DIAG_MTCA17:PICO10_CH1:RNG0_EEGAIN_RD,2.2343660255330633e-10
DIAG_MTCA17:PICO10_CH1:RNG0_EEOFST_RD,-1.266520222031886e-08
DIAG_MTCA17:PICO10_CH1:RNG1_EEGAIN_RD,5.8974279452950196e-12
DIAG_MTCA17:PICO10_CH1:RNG1_EEOFST_RD,-3.1498847974376076e-10
DIAG_MTCA17:PICO10_CH2:RNG0_EEGAIN_RD,2.2350304940133014e-10
DIAG_MTCA17:PICO10_CH2:RNG0_EEOFST_RD,1.1076761730066664e-08
DIAG_MTCA17:PICO10_CH2:RNG1_EEGAIN_RD,5.899067692660687e-12
DIAG_MTCA17:PICO10_CH2:RNG1_EEOFST_RD,3.0516247861989143e-10
DIAG_MTCA17:PICO10_CH3:RNG0_EEGAIN_RD,2.234614160379067e-10
DIAG_MTCA17:PICO10_CH3:RNG0_EEOFST_RD,1.2774665769654803e-08
DIAG_MTCA17:PICO10_CH3:RNG1_EEGAIN_RD,5.896726249648987e-12
DIAG_MTCA17:PICO10_CH3:RNG1_EEOFST_RD,3.5315705915195394e-10
DIAG_MTCA17:PICO10_CH4:RNG0_EEGAIN_RD,2.234459561822888e-10
DIAG_MTCA17:PICO10_CH4:RNG0_EEOFST_RD,-1.419543238512233e-08
DIAG_MTCA17:PICO10_CH4:RNG1_EEGAIN_RD,5.889141171250278e-12
DIAG_MTCA17:PICO10_CH4:RNG1_EEOFST_RD,-3.6995290164654193e-10
DIAG_MTCA17:PICO10_CH5:RNG0_EEGAIN_RD,2.234557400226933e-10
DIAG_MTCA17:PICO10_CH5:RNG0_EEOFST_RD,1.5931455044082554e-09
DIAG_MTCA17:PICO10_CH5:RNG1_EEGAIN_RD,5.897522921405329e-12
DIAG_MTCA17:PICO10_CH5:RNG1_EEOFST_RD,6.324326479179021e-11
DIAG_MTCA17:PICO10_CH6:RNG0_EEGAIN_RD,2.2348209394174035e-10
DIAG_MTCA17:PICO10_CH6:RNG0_EEOFST_RD,-1.5817461118672327e-08
DIAG_MTCA17:PICO10_CH6:RNG1_EEGAIN_RD,5.892479212898927e-12
DIAG_MTCA17:PICO10_CH6:RNG1_EEOFST_RD,-3.8991029849277936e-10
DIAG_MTCA17:PICO10_CH7:RNG0_EEGAIN_RD,2.2343861483253846e-10
DIAG_MTCA17:PICO10_CH7:RNG0_EEOFST_RD,-3.934496106694496e-08
DIAG_MTCA17:PICO10_CH7:RNG1_EEGAIN_RD,5.890340298853047e-12
DIAG_MTCA17:PICO10_CH7:RNG1_EEOFST_RD,-1.0086328439129488e-09
DIAG_MTCA17:PICO7_CH0:RNG0_EEGAIN_RD,2.234866181005657e-10
DIAG_MTCA17:PICO7_CH0:RNG0_EEOFST_RD,6.816974540413412e-09
DIAG_MTCA17:PICO7_CH0:RNG1_EEGAIN_RD,5.9016251087451455e-12
DIAG_MTCA17:PICO7_CH0:RNG1_EEOFST_RD,1.8420695524490327e-10
DIAG_MTCA17:PICO7_CH1:RNG0_EEGAIN_RD,2.2352548978421538e-10
DIAG_MTCA17:PICO7_CH1:RNG0_EEOFST_RD,-1.0684518374215468e-11
DIAG_MTCA17:PICO7_CH1:RNG1_EEGAIN_RD,5.904178621701783e-12
DIAG_MTCA17:PICO7_CH1:RNG1_EEOFST_RD,5.472878226997491e-12
DIAG_MTCA17:PICO7_CH2:RNG0_EEGAIN_RD,2.2349913586516834e-10
DIAG_MTCA17:PICO7_CH2:RNG0_EEOFST_RD,-2.2888720252467465e-08
DIAG_MTCA17:PICO7_CH2:RNG1_EEGAIN_RD,5.90227866581472e-12
DIAG_MTCA17:PICO7_CH2:RNG1_EEOFST_RD,-5.99537586243315e-10
DIAG_MTCA17:PICO7_CH3:RNG0_EEGAIN_RD,2.235267804184815e-10
DIAG_MTCA17:PICO7_CH3:RNG0_EEOFST_RD,1.2118464454147215e-08
DIAG_MTCA17:PICO7_CH3:RNG1_EEGAIN_RD,5.903159471659647e-12
DIAG_MTCA17:PICO7_CH3:RNG1_EEOFST_RD,3.246669322276574e-10
DIAG_MTCA17:PICO7_CH4:RNG0_EEGAIN_RD,2.23460527859487e-10
DIAG_MTCA17:PICO7_CH4:RNG0_EEOFST_RD,2.529699472120228e-08
DIAG_MTCA17:PICO7_CH4:RNG1_EEGAIN_RD,5.900405598141534e-12
DIAG_MTCA17:PICO7_CH4:RNG1_EEOFST_RD,6.748188674521316e-10
DIAG_MTCA17:PICO7_CH5:RNG0_EEGAIN_RD,2.2345925110300868e-10
DIAG_MTCA17:PICO7_CH5:RNG0_EEOFST_RD,-1.564969309697517e-08
DIAG_MTCA17:PICO7_CH5:RNG1_EEGAIN_RD,5.902866303392207e-12
